EQ_number,year,month,day,hour,mw,depth,latitude,longitude,station_code
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT002
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT003
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT005
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT006
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT007
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT008
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT009
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT010
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT011
31,2008,6,14,8,6.9,7.77,39.03,140.881,YMT016
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT011
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT012
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT014
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT016
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT017
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT018
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT019
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT022
32,2008,6,16,23,5.1,7.12,39.006,140.844,AKT023
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT007
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT009
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT010
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT011
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT012
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT014
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT015
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT016
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT017
32,2008,6,16,23,5.1,7.12,39.006,140.844,IWT020
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG001
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG002
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG003
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG004
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG005
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG006
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG007
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG008
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG009
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG010
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG011
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG012
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG013
32,2008,6,16,23,5.1,7.12,39.006,140.844,MYG014
33,2011,2,27,5,5.1,4.34,36.156,137.455,FKI004
33,2011,2,27,5,5.1,4.34,36.156,137.455,FKI011
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF001
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF002
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF003
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF004
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF005
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF006
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF007
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF008
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF009
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF010
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF011
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF013
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF014
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF015
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF016
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF019
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF021
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF023
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF024
33,2011,2,27,5,5.1,4.34,36.156,137.455,GIF026
33,2011,2,27,5,5.1,4.34,36.156,137.455,ISK010
33,2011,2,27,5,5.1,4.34,36.156,137.455,ISK012
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN013
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN017
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN018
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN019
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN020
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN021
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN022
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN023
33,2011,2,27,5,5.1,4.34,36.156,137.455,NGN024
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM001
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM007
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM008
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM009
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM010
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM011
33,2011,2,27,5,5.1,4.34,36.156,137.455,TYM012
34,2011,3,12,3,6.2,8.38,36.986,138.598,FKS026
34,2011,3,12,3,6.2,8.38,36.986,138.598,FKS027
34,2011,3,12,3,6.2,8.38,36.986,138.598,FKS028
34,2011,3,12,3,6.2,8.38,36.986,138.598,FKS029
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM001
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM002
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM003
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM004
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM006
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM007
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM009
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM013
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM014
34,2011,3,12,3,6.2,8.38,36.986,138.598,GNM015
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN001
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN002
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN003
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN004
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN005
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN006
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN007
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN008
34,2011,3,12,3,6.2,8.38,36.986,138.598,NGN012
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG004
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG013
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG014
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG015
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG016
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG017
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG018
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG019
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG020
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG021
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG022
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG023
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG024
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG025
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG026
34,2011,3,12,3,6.2,8.38,36.986,138.598,NIG027
34,2011,3,12,3,6.2,8.38,36.986,138.598,TCG004
34,2011,3,12,3,6.2,8.38,36.986,138.598,TCG010
35,2011,3,15,22,5.9,14.31,35.31,138.714,GNM016
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG002
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG003
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG004
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG005
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG006
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG008
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG009
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG010
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG011
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG012
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG013
35,2011,3,15,22,5.9,14.31,35.31,138.714,KNG014
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN014
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN015
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN016
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN021
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN023
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN024
35,2011,3,15,22,5.9,14.31,35.31,138.714,NGN025
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT004
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT005
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT006
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT009
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT012
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT013
35,2011,3,15,22,5.9,14.31,35.31,138.714,SIT014
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO001
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO002
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO003
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO004
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO005
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO006
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO007
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO008
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO009
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO010
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO011
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO012
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO013
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO014
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO015
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO016
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO017
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO018
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO019
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO021
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO022
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO023
35,2011,3,15,22,5.9,14.31,35.31,138.714,SZO026
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY001
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY002
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY003
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY004
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY005
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY006
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY007
35,2011,3,15,22,5.9,14.31,35.31,138.714,TKY008
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN001
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN002
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN003
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN004
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN005
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN006
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN007
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN008
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN009
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN010
35,2011,3,15,22,5.9,14.31,35.31,138.714,YMN011
36,2011,3,19,18,5.8,5.37,36.784,140.571,CHB004
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS006
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS008
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS009
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS010
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS011
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS012
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS013
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS014
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS015
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS016
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS017
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS018
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS019
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS023
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS024
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS025
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS027
36,2011,3,19,18,5.8,5.37,36.784,140.571,FKS031
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR001
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR002
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR003
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR004
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR005
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR006
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR007
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR008
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR010
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR011
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR012
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR013
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR014
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR015
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR017
36,2011,3,19,18,5.8,5.37,36.784,140.571,IBR018
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG001
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG002
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG003
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG005
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG006
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG007
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG008
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG009
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG011
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG012
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG013
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG014
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG015
36,2011,3,19,18,5.8,5.37,36.784,140.571,TCG016
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS001
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS002
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS003
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS004
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS005
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS006
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS008
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS009
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS010
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS011
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS012
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS013
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS014
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS015
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS016
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS017
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS018
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS019
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS020
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS023
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS024
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS025
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS027
37,2011,3,23,7,5.4,7.3,37.063,140.771,FKS031
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR001
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR002
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR003
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR004
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR005
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR006
37,2011,3,23,7,5.4,7.3,37.063,140.771,IBR007
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG001
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG002
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG003
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG005
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG006
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG007
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG013
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG014
37,2011,3,23,7,5.4,7.3,37.063,140.771,TCG016
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS001
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS002
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS003
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS004
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS005
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS006
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS008
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS009
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS010
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS011
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS012
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS013
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS014
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS015
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS016
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS017
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS018
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS019
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS020
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS021
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS023
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS024
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS025
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS026
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS027
38,2011,4,11,20,5.5,10.57,36.966,140.635,FKS031
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR001
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR002
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR003
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR004
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR005
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR006
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR007
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR008
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR010
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR011
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR012
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR013
38,2011,4,11,20,5.5,10.57,36.966,140.635,IBR014
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG001
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG002
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG003
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG005
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG006
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG007
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG008
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG009
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG013
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG014
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG015
38,2011,4,11,20,5.5,10.57,36.966,140.635,TCG016
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS001
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS002
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS003
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS004
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS005
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS006
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS008
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS009
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS010
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS011
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS012
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS013
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS014
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS015
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS016
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS017
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS018
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS019
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS020
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS021
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS023
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS024
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS025
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS027
39,2011,4,12,14,5.9,15.08,37.053,140.643,FKS031
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR001
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR002
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR003
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR004
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR005
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR006
39,2011,4,12,14,5.9,15.08,37.053,140.643,IBR007
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG001
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG002
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG003
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG005
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG006
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG007
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG008
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG009
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG013
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG014
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG015
39,2011,4,12,14,5.9,15.08,37.053,140.643,TCG016
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS001
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS004
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS005
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS006
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS008
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS009
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS010
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS011
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS012
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS013
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS014
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS015
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS016
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS017
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS018
40,2011,6,4,1,5.4,29.61,36.99,141.211,FKS031
40,2011,6,4,1,5.4,29.61,36.99,141.211,IBR001
40,2011,6,4,1,5.4,29.61,36.99,141.211,IBR002
40,2011,6,4,1,5.4,29.61,36.99,141.211,IBR003
40,2011,6,4,1,5.4,29.61,36.99,141.211,IBR004
40,2011,6,4,1,5.4,29.61,36.99,141.211,IBR007
41,2011,9,21,22,5.1,8.64,36.737,140.577,CHB004
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS006
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS008
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS009
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS010
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS011
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS012
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS013
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS014
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS015
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS016
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS017
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS018
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS019
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS020
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS024
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS025
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS027
41,2011,9,21,22,5.1,8.64,36.737,140.577,FKS031
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR001
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR002
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR003
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR004
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR005
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR006
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR007
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR008
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR009
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR010
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR011
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR012
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR013
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR014
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR015
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR017
41,2011,9,21,22,5.1,8.64,36.737,140.577,IBR018
41,2011,9,21,22,5.1,8.64,36.737,140.577,TCG001
41,2011,9,21,22,5.1,8.64,36.737,140.577,TCG002
